DATE,INDEX,Turnover
15/01/2015,1463.33,614154.48
14/01/2015,1465.44,665054.16
13/01/2015,1474.83,623031.73
12/01/2015,1463.03,610706.09
11/01/2015,1465.79,224811.9
08/01/2015,1469.58,639338.73
07/01/2015,1462.16,680813.82
06/01/2015,1458.66,482798.93
05/01/2015,1457.47,520246.15
04/01/2015,1459.97,286001.89
01/01/2015,1461.97,582645.62
31/12/2014,1464.99,473810.04
30/12/2014,1452.42,614651
29/12/2014,1456.83,562264.53
28/12/2014,1462.67,349360.91
25/12/2014,1464.59,963377.25
24/12/2014,1460.03,544081.07
23/12/2014,1467.76,980312.44
22/12/2014,1481.14,600258.16
21/12/2014,1487.53,376449.22
18/12/2014,1481.88,949993.23
17/12/2014,1468.2,573173.6
16/12/2014,1463.51,768800.98
15/12/2014,1478.39,841491.71
14/12/2014,1476.83,2106690.16
11/12/2014,1487.81,746631.78
10/12/2014,1481.05,534489.93
09/12/2014,1479.06,545703.25
08/12/2014,1492.01,474501.11
07/12/2014,1493.85,300931.24
04/12/2014,1485.23,637207.9
03/12/2014,1478.84,536025.41
02/12/2014,1474.73,504182.23
01/12/2014,1475.03,461658.52
30/11/2014,1474.6,328971.49
27/11/2014,1477.59,892192.25
26/11/2014,1470.36,624826.61
25/11/2014,1446.89,1011084.76
24/11/2014,1444.44,574672.96
23/11/2014,1445.87,227576.19
20/11/2014,1453.26,500451.25
19/11/2014,1451.74,577219.76
18/11/2014,1450.43,627392.91
17/11/2014,1447.35,482882.27
16/11/2014,1446.23,134871.73
13/11/2014,1445.78,398560
12/11/2014,1444.95,377150.91
11/11/2014,1444.68,281534.59
10/11/2014,1451.58,329486.31
09/11/2014,1450.35,137906.55
06/11/2014,1451.11,563609.99
05/11/2014,1450.95,595248.43
04/11/2014,1441.36,530180.7
03/11/2014,1440.75,623066.09
02/11/2014,1437.64,348925.75
30/10/2014,1424.37,1794999.27
29/10/2014,1434.03,335364.86
28/10/2014,1443.52,331314.08
27/10/2014,1442.34,414253.61
26/10/2014,1445.64,198369.54
23/10/2014,1445.83,423958.52
22/10/2014,1443.53,507543.32
21/10/2014,1443.19,486562.38
20/10/2014,1435.19,712754.06
19/10/2014,1433.48,303504.6
14/10/2014,1433.24,511581.92
13/10/2014,1444.01,284886.19
12/10/2014,1433.8,315666.34
07/10/2014,1462.97,773872.5
06/10/2014,1462.32,373870.77
05/10/2014,1466.64,197829.43
02/10/2014,1451.33,637673.41
01/10/2014,1451.27,419050.9
30/09/2014,1458.99,614112.87
29/09/2014,1457.8,577066.01
28/09/2014,1459.49,560067.16
23/09/2014,1456.28,1190214.14
22/09/2014,1452.19,647349.91
21/09/2014,1456.15,313015.21
18/09/2014,1446.96,648687.34
17/09/2014,1439.03,515058.49
16/09/2014,1431.64,398187.34
15/09/2014,1423.37,554468.44
14/09/2014,1422.39,784664.07
11/09/2014,1424.08,586618.9
10/09/2014,1422.85,459267.65
09/09/2014,1423.84,414946.62
08/09/2014,1426.42,588969.97
07/09/2014,1429.65,241442.11
04/09/2014,1424.32,606408.24
03/09/2014,1420.95,482144.38
02/09/2014,1417.62,463373.59
01/09/2014,1410.21,331749.69
31/08/2014,1400.33,224985.78
28/08/2014,1404.41,1156940.03
27/08/2014,1408.54,606111.82
26/08/2014,1388.93,359360.69
25/08/2014,1383.73,386087.07
24/08/2014,1372.12,177638.82
21/08/2014,1379.01,373033.37
20/08/2014,1374.34,427475.8
19/08/2014,1378.88,405759.55
18/08/2014,1379.87,367014.54
17/08/2014,1387.45,166076.78
14/08/2014,1389.35,509095.01
13/08/2014,1386.02,265903.47
12/08/2014,1384.96,256536.24
11/08/2014,1387.96,308563.76
10/08/2014,1383.26,152744.11
07/08/2014,1386.16,461502.28
06/08/2014,1388.88,578774.03
04/08/2014,1395.91,426171.07
03/08/2014,1392.98,109224.53
31/07/2014,1392.45,573003.5
30/07/2014,1398.79,298005.05
29/07/2014,1398.2,316834.85
28/07/2014,1395.89,434380.11
27/07/2014,1395.45,116484.69
24/07/2014,1398.24,952217.33
23/07/2014,1396.47,382934.94
22/07/2014,1398.02,393663.77
21/07/2014,1392.81,352492.84
20/07/2014,1387.61,315785.06
17/07/2014,1401.26,537862.82
16/07/2014,1400.26,439878.05
15/07/2014,1396.59,510847.54
14/07/2014,1395.52,406527.92
13/07/2014,1389.98,210554.53
10/07/2014,1371.61,613985.72
09/07/2014,1376.3,477397.69
08/07/2014,1366.02,562582.89
07/07/2014,1379.37,487115.13
06/07/2014,1391.9,191850.21
03/07/2014,1391.87,967430.34
02/07/2014,1382.6,429880.96
01/07/2014,1384.22,312772.03
30/06/2014,1388.27,459227.23
29/06/2014,1386.12,153174.26
26/06/2014,1384.36,1115864.05
25/06/2014,1388.64,480870.95
24/06/2014,1403.89,402741.58
23/06/2014,1404.7,282502.17
22/06/2014,1406.15,126336.16
19/06/2014,1404.6,609126.94
18/06/2014,1398.54,362189.13
17/06/2014,1398.15,368599.54
16/06/2014,1397.14,383721.02
15/06/2014,1392.57,224529.7
12/06/2014,1397.39,1615801.51
11/06/2014,1400.62,433827.02
10/06/2014,1406.32,378321.26
09/06/2014,1411.55,432543.22
08/06/2014,1414.38,240584.95
05/06/2014,1400.42,715459.1
02/06/2014,1397.73,425001.3
01/06/2014,1397.35,140994.07
29/05/2014,1393.42,1207746.65
28/05/2014,1397.28,400976.2
27/05/2014,1404.57,375692.98
26/05/2014,1405.37,255656.25
25/05/2014,1401.83,194320.02
22/05/2014,1389.31,570031.95
21/05/2014,1387.91,397197.94
20/05/2014,1386.75,359713.82
19/05/2014,1386.29,394937.04
18/05/2014,1383.97,232919.17
15/05/2014,1378.27,618369.48
14/05/2014,1383.52,415267.86
13/05/2014,1385.12,595010.53
12/05/2014,1375.13,480303.97
11/05/2014,1371.79,255317.26
08/05/2014,1372.18,672628.75
07/05/2014,1367.9,782235.1
04/05/2014,1374.48,211504.07
01/05/2014,1379.88,299215.14
30/04/2014,1378.93,601365.25
29/04/2014,1383.92,365894.85
28/04/2014,1386.26,278148.67
27/04/2014,1383.41,181986.22
24/04/2014,1389.92,973266.75
23/04/2014,1392.49,427190.54
22/04/2014,1405.23,469667.87
17/04/2014,1389.02,311200.42
16/04/2014,1400.15,466836.82
13/04/2014,1395.54,467215.95
10/04/2014,1412.52,820385.35
09/04/2014,1414.17,499856.48
08/04/2014,1406.77,1132445.29
07/04/2014,1422.39,478853.7
06/04/2014,1421.25,292595.59
03/04/2014,1417.77,521297.9
02/04/2014,1414.9,524780.22
01/04/2014,1412.77,529303.74
31/03/2014,1402.22,630612.05
30/03/2014,1400.14,200692.04
27/03/2014,1397.77,1051735
26/03/2014,1401.04,508577.37
25/03/2014,1396.1,686946.37
24/03/2014,1384.12,653649.49
23/03/2014,1392.23,343555.27
20/03/2014,1383.16,879537.44
19/03/2014,1385.73,537228.5
18/03/2014,1379.49,511048.07
17/03/2014,1376.54,331372
13/03/2014,1373.28,1580087.39
12/03/2014,1369.4,397535.63
11/03/2014,1371.22,495710.97
10/03/2014,1366.89,540488.49
09/03/2014,1363.38,308468.51
06/03/2014,1369.22,629008.23
05/03/2014,1365.49,458277.9
04/03/2014,1365.24,487262.76
03/03/2014,1347.64,505706.14
02/03/2014,1350.89,290842.41
27/02/2014,1350.65,1554773.63
26/02/2014,1349.05,512947.97
25/02/2014,1336.12,497687.44
24/02/2014,1334.56,565455.54
23/02/2014,1321.68,259600.07
20/02/2014,1323.69,485855.15
19/02/2014,1322.77,387130.29
18/02/2014,1321.08,347618.12
17/02/2014,1319.74,173374.17
16/02/2014,1315.42,168381.01
13/02/2014,1309.09,379877.93
12/02/2014,1309.75,487583.93
11/02/2014,1309.86,412197.94
10/02/2014,1305.32,440940.24
09/02/2014,1310.37,294650.67
06/02/2014,1307.98,675603.78
05/02/2014,1303.25,580078.06
04/02/2014,1301.08,660674.05
03/02/2014,1295.48,671332.63
02/02/2014,1300.25,334983.48
30/01/2014,1299.54,1453614.64
29/01/2014,1307.89,758979.44
28/01/2014,1314.47,503895.67
27/01/2014,1309.67,424973.54
26/01/2014,1302.37,301263.53
23/01/2014,1322.02,435662.53
22/01/2014,1331.49,488060.66
21/01/2014,1332.87,553853.1
20/01/2014,1328.21,486490.65
19/01/2014,1342.09,272003.47
16/01/2014,1348.95,754239.56
15/01/2014,1352.27,831177.96
14/01/2014,1337.92,441383.13
13/01/2014,1343.62,452241.99
12/01/2014,1330.92,244494.11
09/01/2014,1324.17,547746.72
08/01/2014,1327.07,480904.36
07/01/2014,1328.99,551706.42
06/01/2014,1319.64,487525.57
05/01/2014,1323.43,236430.6
02/01/2014,1322.52,812310.28
01/01/2014,1339.62,355443.42
31/12/2013,1329.39,391351.7
30/12/2013,1319.4,482868.02
29/12/2013,1315.65,335718.28
26/12/2013,1333.42,1309552.63
25/12/2013,1341.85,250487.09
24/12/2013,1341.67,439403.11
23/12/2013,1348.99,634499.67
22/12/2013,1339.28,293610.82
19/12/2013,1323.04,687649.1
18/12/2013,1325.08,384186.22
17/12/2013,1320.08,469258.95
16/12/2013,1328.69,601094.43
15/12/2013,1315.07,293704.76
12/12/2013,1326.92,1480265.7
11/12/2013,1342.93,511855.28
10/12/2013,1351.64,575401.65
09/12/2013,1363.51,636108.3
08/12/2013,1371.18,336791.67
05/12/2013,1368.3,737890.22
04/12/2013,1363.86,571163.39
03/12/2013,1364.73,592679.12
02/12/2013,1372.33,566270.68
01/12/2013,1377.79,446376.35
28/11/2013,1358.23,975438.06
27/11/2013,1351.96,537727.01
26/11/2013,1346.72,762796.15
25/11/2013,1350.13,508409.27
24/11/2013,1352.96,340132.71
21/11/2013,1344.85,581156.63
20/11/2013,1344.34,534803.81
19/11/2013,1335.31,444282.94
18/11/2013,1334.14,663909.12
17/11/2013,1327.19,249123.95
14/11/2013,1315.86,534899.29
13/11/2013,1307.31,442951.67
12/11/2013,1309.07,410055.17
11/11/2013,1311.55,465024.71
10/11/2013,1313.41,217642.56
07/11/2013,1310.46,436946.2
06/11/2013,1304.96,386999.53
05/11/2013,1297.97,471153.69
04/11/2013,1301.37,427326.18
03/11/2013,1293.42,244379.7
31/10/2013,1288.19,671106.69
30/10/2013,1283.08,672775.21
29/10/2013,1289.75,447625.63
28/10/2013,1285.32,630723.42
27/10/2013,1293.32,339750.73
24/10/2013,1286.36,1680331.96
23/10/2013,1289.33,682580.53
22/10/2013,1308.27,476924.97
21/10/2013,1304.15,468880.74
20/10/2013,1305.67,355788.3
17/10/2013,1296.65,686254.16
16/10/2013,1307,617434.38
15/10/2013,1302.95,664321.16
14/10/2013,1295.8,609808.15
13/10/2013,1285.16,496210.64
10/10/2013,1292.75,1296179.13
09/10/2013,1286.12,695271.8
08/10/2013,1282.07,627063.02
07/10/2013,1280.59,597715.16
06/10/2013,1275.3,368184.73
03/10/2013,1257.64,2396882.58
02/10/2013,1271.97,606170.93
01/10/2013,1274.78,814962.64
30/09/2013,1264.98,1014651.01
29/09/2013,1270.93,518584.97
24/09/2013,1256.36,1012873.54
23/09/2013,1261.54,721274.89
22/09/2013,1252.98,455206.61
17/09/2013,1240.08,712883.32
16/09/2013,1230.37,608686.83
15/09/2013,1225.8,415277.97
12/09/2013,1202.81,763111.22
11/09/2013,1200.43,669488.14
10/09/2013,1198.44,732479.52
09/09/2013,1179.84,707185.55
08/09/2013,1165.42,402238.61
03/09/2013,1179.73,542739.82
02/09/2013,1190.1,479325.28
01/09/2013,1185.11,284056.71
29/08/2013,1178.41,1123919.4
28/08/2013,1164.69,777480.23
27/08/2013,1156.19,708667.53
26/08/2013,1184.39,432963.67
25/08/2013,1198.56,186085.42
22/08/2013,1201.28,382584.41
21/08/2013,1203.22,345759.37
20/08/2013,1207.81,355358.34
19/08/2013,1208.84,429339.79
18/08/2013,1207.24,166000.75
15/08/2013,1204.89,485476.48
14/08/2013,1212.58,368870.57
13/08/2013,1211.72,500703.54
12/08/2013,1206.86,404213.16
11/08/2013,1202.75,244155.42
08/08/2013,1202.85,528089.6
07/08/2013,1200.47,452336.28
06/08/2013,1200.87,399374.54
05/08/2013,1203.65,448608.32
04/08/2013,1208.94,164674.44
01/08/2013,1207.84,678405.68
31/07/2013,1203.47,770390.11
30/07/2013,1203.46,1689501.25
29/07/2013,1223.55,440773.77
28/07/2013,1227.94,160755.55
25/07/2013,1229.24,1045243.66
24/07/2013,1234.2,385597.3
23/07/2013,1230.29,348980.13
22/07/2013,1229.49,260671.5
21/07/2013,1226.45,201383.16
18/07/2013,1226.89,692616.45
17/07/2013,1223.72,591431.45
15/07/2013,1220.44,548411.96
14/07/2013,1221,251110.46
11/07/2013,1214.52,849726.74
10/07/2013,1206.06,287039.65
09/07/2013,1206.87,421085.37
08/07/2013,1207.71,558197.52
07/07/2013,1202.15,215746.16
04/07/2013,1195.09,373004.47
03/07/2013,1189.44,437257.38
02/07/2013,1199,440593.52
01/07/2013,1195.14,379339.39
30/06/2013,1190.5,240677.35
27/06/2013,1189.67,1066099.03
26/06/2013,1193.67,582978.6
25/06/2013,1195.75,610929.55
24/06/2013,1198.9,588424.07
23/06/2013,1210.83,216857.46
20/06/2013,1211.77,827082.65
19/06/2013,1223.83,517822.76
18/06/2013,1228.22,471820.65
17/06/2013,1228.98,699885.75
16/06/2013,1225.11,208966.83
13/06/2013,1222.13,1151607.1
12/06/2013,1227.86,753832.57
11/06/2013,1228.17,586778.99
10/06/2013,1237.21,544229.84
09/06/2013,1232.63,272540.46
06/06/2013,1225.26,417610.48
05/06/2013,1226.31,463447.94
04/06/2013,1231.83,439220.25
03/06/2013,1227.6,546713.35
02/06/2013,1222.6,239817.5
30/05/2013,1232,1279827.75
29/05/2013,1232.07,488942.67
28/05/2013,1241.17,572671.58
27/05/2013,1225.56,215278.19
26/05/2013,1224.12,217033.72
23/05/2013,1215.4,486072.08
22/05/2013,1232.71,482692.71
21/05/2013,1232.23,459675
20/05/2013,1230.16,486906.16
19/05/2013,1222.72,333783.59
16/05/2013,1215.76,725609.98
13/05/2013,1204.66,636348.48
12/05/2013,1193.16,375083.26
09/05/2013,1203.19,578803.52
08/05/2013,1209.31,427274.89
07/05/2013,1210.68,432882.51
06/05/2013,1209.89,339409.74
05/05/2013,1203.01,254207.6
02/05/2013,1204.53,328935.53
01/05/2013,1204.14,435379.87
30/04/2013,1206.19,508207.75
29/04/2013,1196.86,308359.61
28/04/2013,1196.8,225722.36
25/04/2013,1205.09,1069822
24/04/2013,1215.02,450229.1
23/04/2013,1207.71,376876.77
22/04/2013,1201.62,599454.85
21/04/2013,1203.37,357618.62
18/04/2013,1203.74,473394.55
17/04/2013,1218.55,563610.96
14/04/2013,1230.35,294964.83
11/04/2013,1230.12,548391.48
10/04/2013,1232.23,534886.13
09/04/2013,1229.26,550374.13
08/04/2013,1228.42,320372.91
07/04/2013,1225.74,169883.32
04/04/2013,1229.74,298550.22
03/04/2013,1239.79,430393.75
02/04/2013,1242.54,372107.4
28/03/2013,1237.67,862669.52
27/03/2013,1243.95,468940.25
24/03/2013,1247.42,332958.98
21/03/2013,1239.09,749454.03
20/03/2013,1249.37,746413.37
19/03/2013,1248.96,465620.55
18/03/2013,1244.64,545239.91
17/03/2013,1234.95,310160.44
14/03/2013,1240.51,1272610.1
13/03/2013,1240.06,428610.55
12/03/2013,1240.78,416849.3
11/03/2013,1236.98,362215.82
10/03/2013,1237.28,445552.86
07/03/2013,1226.89,478462.13
06/03/2013,1228.23,460958.9
05/03/2013,1226.21,437502.24
04/03/2013,1217.96,523911.49
03/03/2013,1216.09,168135.43
28/02/2013,1221.47,732126
27/02/2013,1214.93,449624.86
26/02/2013,1217.9,610881.31
25/02/2013,1220.67,437370.06
21/02/2013,1218,1451864.16
20/02/2013,1241.9,490072.2
19/02/2013,1224.72,468416.03
18/02/2013,1218.47,339111.2
17/02/2013,1224.59,197937.96
14/02/2013,1220.71,352130.57
13/02/2013,1225.38,478329.43
12/02/2013,1229,354432.02
11/02/2013,1218.38,336867.25
10/02/2013,1212.35,267734.39
07/02/2013,1210.46,396744.06
06/02/2013,1202.88,405457.67
05/02/2013,1205.01,326659.9
04/02/2013,1195.58,523136.01
03/02/2013,1195.19,254444.62
31/01/2013,1177.36,645363.35
30/01/2013,1176.67,606056.29
29/01/2013,1186.5,482857.91
28/01/2013,1197.34,530325.91
27/01/2013,1192.81,306521.19
24/01/2013,1196.34,1749085.97
23/01/2013,1204.65,650648.75
21/01/2013,1193.01,759279.53
20/01/2013,1189.26,405059.25
17/01/2013,1207.67,410427.76
16/01/2013,1208.65,427481.69
15/01/2013,1210.24,392776.17
14/01/2013,1219.33,437154.33
13/01/2013,1217.76,356917.24
10/01/2013,1224.11,487418.77
09/01/2013,1210.26,487792.35
08/01/2013,1203.97,485887.22
07/01/2013,1206.78,388808.27
06/01/2013,1216.39,296181.67
03/01/2013,1210.62,706795.96
02/01/2013,1221.31,573787.93
01/01/2013,1214.59,426088.51
31/12/2012,1185.6,437088.38
30/12/2012,1186.78,406967.48
27/12/2012,1184.12,2033765.72
26/12/2012,1185.92,476875.27
25/12/2012,1181.48,417860.41
24/12/2012,1190.91,439490.01
23/12/2012,1203.92,360020.13
20/12/2012,1220.74,663844.67
19/12/2012,1226.34,703373.22
18/12/2012,1216.39,549069.05
17/12/2012,1211.65,484609.84
16/12/2012,1219.46,591639.25
13/12/2012,1230.88,1639020.87
12/12/2012,1244.45,608859.8
11/12/2012,1244.51,476706.67
10/12/2012,1234.29,546145.34
09/12/2012,1234.58,273173.49
06/12/2012,1228.53,415441.61
05/12/2012,1230.66,439199.86
04/12/2012,1225.31,519744.75
03/12/2012,1232.34,584220.27
02/12/2012,1232.35,353717.64
29/11/2012,1229.97,2025710.14
28/11/2012,1226.13,395968.81
27/11/2012,1235.46,471265.94
26/11/2012,1229.6,402728.46
25/11/2012,1227.17,402071.31
22/11/2012,1211.03,433718.01
21/11/2012,1208.66,506459.84
20/11/2012,1204.9,419659.93
19/11/2012,1206.13,376686.36
18/11/2012,1198.38,247885.28
15/11/2012,1181.76,484453.76
14/11/2012,1189.22,393126.34
13/11/2012,1200.33,459564.55
12/11/2012,1199.41,465530.49
11/11/2012,1208.12,227553.03
08/11/2012,1211.57,468434.19
07/11/2012,1212.2,451167.68
06/11/2012,1229.66,368559.82
05/11/2012,1223.96,412065.56
04/11/2012,1216.77,280129.39
01/11/2012,1219.71,535538.33
31/10/2012,1214.22,767404.46
30/10/2012,1209.12,371067.89
29/10/2012,1199.61,295929.37
28/10/2012,1208.41,298767.83
25/10/2012,1209.74,1803593.19
24/10/2012,1202.49,538306.08
23/10/2012,1192.07,582680.11
22/10/2012,1207.51,741107.47
21/10/2012,1199.19,509771.1
18/10/2012,1217.26,1443364.03
17/10/2012,1233.49,1043807.94
16/10/2012,1233.61,743962.96
15/10/2012,1228.82,759876.1
14/10/2012,1215.62,431724.01
11/10/2012,1216.86,721021.12
10/10/2012,1206.41,682922.23
09/10/2012,1207.55,905066.76
04/10/2012,1226.23,497851.31
03/10/2012,1229.82,801605.24
02/10/2012,1216.35,823514.74
27/09/2012,1189.25,1886845.34
24/09/2012,1166.98,619189.38
23/09/2012,1148.54,312772.52
20/09/2012,1138.33,359485.08
19/09/2012,1138.1,598471.44
13/09/2012,1133.05,683510.27
12/09/2012,1133.84,479785.39
11/09/2012,1130.71,468437.9
10/09/2012,1131.47,487327.87
09/09/2012,1129.45,377170.11
06/09/2012,1112.57,381363.37
05/09/2012,1113.67,440747.66
04/09/2012,1113.52,444140.21
03/09/2012,1119.69,534821.76
02/09/2012,1114.59,291324.86
30/08/2012,1120.58,1728639.11
29/08/2012,1120.75,569328.46
28/08/2012,1108.23,434185.39
27/08/2012,1115.76,463571.26
26/08/2012,1112.27,246747.82
23/08/2012,1109.42,470829.52
22/08/2012,1115.07,460184.86
21/08/2012,1118.73,444060.5
20/08/2012,1104.87,388832.94
19/08/2012,1106.47,253074.08
16/08/2012,1099.66,552562.3
15/08/2012,1091.62,614670.24
14/08/2012,1091.42,533379.66
13/08/2012,1083.86,512784.72
12/08/2012,1100.77,356177.6
09/08/2012,1107.26,446816.92
08/08/2012,1110.22,380086.26
07/08/2012,1109.12,432901.56
06/08/2012,1097.55,391681.14
05/08/2012,1101.23,230009.42
02/08/2012,1096.01,434584.71
01/08/2012,1106.56,500504.17
31/07/2012,1105.79,417009.09
30/07/2012,1110.57,452252.94
26/07/2012,1093.09,1234106.73
25/07/2012,1079.35,554894.48
24/07/2012,1065.86,498219.12
23/07/2012,1055.9,482723.76
22/07/2012,1073.11,253984.47
19/07/2012,1079.46,1533318.79
18/07/2012,1057.42,429365.84
17/07/2012,1059.96,519907.49
16/07/2012,1056.35,420463.53
15/07/2012,1058.85,190877.68
12/07/2012,1067.22,336182.54
11/07/2012,1075.05,372610.34
10/07/2012,1079.01,419095.47
09/07/2012,1075.67,313351.59
08/07/2012,1076.61,263767.15
05/07/2012,1083.42,386840.62
04/07/2012,1078.89,298481.43
03/07/2012,1079.16,322982.88
02/07/2012,1078.06,369527.37
01/07/2012,1082.29,236912.17
28/06/2012,1057.63,1085959.58
27/06/2012,1066.3,427366.37
26/06/2012,1064.68,364443.16
25/06/2012,1065.92,565082.32
24/06/2012,1080.38,442469.9
21/06/2012,1073.46,379245.42
20/06/2012,1078.77,393169.3
19/06/2012,1081.53,483269.68
18/06/2012,1067.52,508101.64
17/06/2012,1070.65,275875.56
14/06/2012,1049.58,1000000.84
13/06/2012,1062.4,606728.64
12/06/2012,1080.08,488588.22
11/06/2012,1080.04,605396.23
10/06/2012,1094.66,348834.25
07/06/2012,1089.43,539023.49
06/06/2012,1069.64,607759.26
05/06/2012,1055.82,481142.85
04/06/2012,1051.57,553694.32
03/06/2012,1040.61,465420.08
31/05/2012,1065.02,1304684.56
30/05/2012,1049.18,561818.18
29/05/2012,1056.74,507388.12
28/05/2012,1060.04,417927.6
24/05/2012,1050.92,1777060.12
23/05/2012,1045.22,709197.96
22/05/2012,1065.94,702838.95
21/05/2012,1064.38,517150.25
20/05/2012,1072.77,421938.18
17/05/2012,1081.74,706167.18
16/05/2012,1103.59,882483.91
15/05/2012,1090.88,711195.55
14/05/2012,1111.48,523062.02
13/05/2012,1127.91,280205.79
10/05/2012,1135.22,623214.91
09/05/2012,1130.83,737261.48
08/05/2012,1145.33,517166.97
07/05/2012,1147.72,537114.63
06/05/2012,1147.07,274790.49
03/05/2012,1167.67,512843.95
02/05/2012,1158.65,483525.87
01/05/2012,1166.32,246509.72
30/04/2012,1164.36,476759.74
29/04/2012,1164.89,340380.01
24/04/2012,1162.95,952012.28
23/04/2012,1148.28,422853.37
22/04/2012,1161.74,381365.33
19/04/2012,1153.11,514756.7
18/04/2012,1142.8,591670.47
17/04/2012,1145.86,754541.52
16/04/2012,1131.44,490419.23
15/04/2012,1110.48,422880.73
11/04/2012,1130.88,277730.78
10/04/2012,1138.11,235809.54
09/04/2012,1133.65,125604.42
08/04/2012,1136.85,113966.2
05/04/2012,1144.85,440884.54
04/04/2012,1141.57,505752.47
03/04/2012,1146.78,421888.84
02/04/2012,1135.66,490292.17
01/04/2012,1129.43,262381.67
29/03/2012,1124.85,1220160.33
28/03/2012,1145.6,529524.72
27/03/2012,1149.43,660240.16
26/03/2012,1148.96,772067.44
25/03/2012,1127.93,365565.89
22/03/2012,1115.74,419383.99
21/03/2012,1115.16,596186.21
20/03/2012,1108.26,520645.09
19/03/2012,1109.87,561724.98
18/03/2012,1113.86,460210.93
15/03/2012,1109.63,750824.91
14/03/2012,1111.8,1299265.75
13/03/2012,1080.9,568197.98
12/03/2012,1073.25,668743.99
11/03/2012,1084.75,377394.81
07/03/2012,1079.59,403876.99
06/03/2012,1076.31,447461.12
05/03/2012,1092.42,385781.65
04/03/2012,1098.48,267505.37
01/03/2012,1091.98,498715.6
29/02/2012,1081.35,673399.73
28/02/2012,1065.07,666839.9
27/02/2012,1075.05,874816.04
26/02/2012,1072.8,517562.85
23/02/2012,1097.61,1257774.18
22/02/2012,1117.98,651106.79
21/02/2012,1120.19,553952.38
20/02/2012,1116.78,448705.17
19/02/2012,1111.47,322681.22
16/02/2012,1105.21,360516.32
15/02/2012,1114.06,466576.08
14/02/2012,1112.64,385637.58
13/02/2012,1119.49,632010.53
12/02/2012,1121,386556.19
07/02/2012,1117,516910.78
06/02/2012,1116.32,433616.08
05/02/2012,1128.81,414327.28
02/02/2012,1121.27,471764.79
01/02/2012,1123.16,528655.84
31/01/2012,1119.5,560861.69
30/01/2012,1113.28,462261.77
29/01/2012,1120.8,320294.89
26/01/2012,1130.25,1699213.63
25/01/2012,1113.74,610452.56
24/01/2012,1122.7,543546.08
23/01/2012,1132.48,464667.5
22/01/2012,1136.43,377115.8
19/01/2012,1136.64,624250.11
18/01/2012,1131.3,485949.4
17/01/2012,1133.58,508652.21
16/01/2012,1119.08,422560.42
15/01/2012,1107.26,426393.63
12/01/2012,1128.55,516877.17
11/01/2012,1122.93,669604.77
10/01/2012,1134.07,800292.28
09/01/2012,1115.61,570937.48
08/01/2012,1114.55,315001.71
05/01/2012,1113.23,534538.42
04/01/2012,1111.53,775404.14
03/01/2012,1110.42,646472.42
02/01/2012,1107.55,480549.64
01/01/2012,1099.19,351039.12
29/12/2011,1085.59,2238450.92
28/12/2011,1113.31,486556.87
27/12/2011,1120.81,541571.34
26/12/2011,1123.56,482293.33
25/12/2011,1115.26,443743.37
22/12/2011,1091.46,666616.19
21/12/2011,1092.3,733433.2
20/12/2011,1107.73,665099.21
19/12/2011,1099.18,604615.69
18/12/2011,1086.19,346782.5
15/12/2011,1093.37,650549.39
14/12/2011,1074.7,1034732.59
13/12/2011,1077.15,647401.59
12/12/2011,1063.47,533151.94
11/12/2011,1087.14,282411.1
08/12/2011,1070.73,592113.12
07/12/2011,1067.98,556243.39
06/12/2011,1090.2,495046.93
05/12/2011,1108.94,626031.56
04/12/2011,1084.33,211313.18
01/12/2011,1085.2,662909.57
30/11/2011,1082.36,971010.37
29/11/2011,1040.96,599941.45
28/11/2011,1065.31,612953.79
27/11/2011,1035.84,471475.03
24/11/2011,1017.64,1234188.59
23/11/2011,1029.13,595305.06
22/11/2011,1031.81,683635.96
21/11/2011,1047.89,779005.81
20/11/2011,1074.92,329178.91
17/11/2011,1103.68,684761.21
16/11/2011,1112.21,479771
15/11/2011,1117.15,481674.08
14/11/2011,1122.41,649870.9
13/11/2011,1133.37,507454.32
10/11/2011,1105.84,488203.29
09/11/2011,1092.97,677622.25
08/11/2011,1126.99,621376.02
07/11/2011,1111.97,495708.83
06/11/2011,1112.02,340276.31
03/11/2011,1106.52,607452.11
02/11/2011,1100.68,569073.5
01/11/2011,1102.07,652355.99
31/10/2011,1133.68,622755.01
30/10/2011,1145.48,458196.36
27/10/2011,1168.52,2586259.66
26/10/2011,1140.48,696559.84
25/10/2011,1135.27,617668.82
24/10/2011,1140.95,603551.48
23/10/2011,1143.14,510077.42
18/10/2011,1122.62,436055.62
17/10/2011,1127.76,960053.21
16/10/2011,1131.34,826763.63
11/10/2011,1084.73,982851.02
10/10/2011,1077.79,883434.3
09/10/2011,1035.08,274885.4
06/10/2011,1049.92,614183.94
05/10/2011,1038.5,740653.59
04/10/2011,1020.92,925327.77
03/10/2011,1061.08,774421.97
02/10/2011,1054.2,655973.08
27/09/2011,1077.79,1296065.35
26/09/2011,1062.59,526663.3
25/09/2011,1060.29,415224.44
22/09/2011,1038.91,699234.33
21/09/2011,1085.86,805973.26
20/09/2011,1067.99,785525.06
19/09/2011,1033.89,563318.98
18/09/2011,1064.11,550129.69
15/09/2011,1056.83,742574.94
14/09/2011,1036.5,1038395.74
13/09/2011,1019.81,947299.87
12/09/2011,999.46,864686.24
11/09/2011,1024.93,573937.38
08/09/2011,1062.78,758109.22
07/09/2011,1072.41,761274.36
